stamp,common_velocity_reference,mapped_common_velocity_lower,mapped_common_velocity_upper,evaluation_active,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1788412647.8354306,0.049954332573876076,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2241165406943613,0.04995949962435931,0.0,8.675306817541026e-05,-2.299913900280087e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2241436537483782,0.04994885750934414,0.0,4.4444487261735555e-05,-1.8941087058056694e-05,0.0,-0.03,0.28522945202625577,0.35911822125813364,0.3667090959633182,0.34837364116515224,0.224124632142291,0.04995464058792478,0.0,7.015283848286347e-05,-2.6518333078878043e-05,0.0
1788412647.8454876,0.049954332573876076,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2241165406943613,0.04995949962435931,0.0,8.675306817541026e-05,-2.299913900280087e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2241436537483782,0.04994885750934414,0.0,4.4444487261735555e-05,-1.8941087058056694e-05,0.0,-0.03,0.28522945202625577,0.35911822125813364,0.3667090959633182,0.34837364116515224,0.224124632142291,0.04995464058792478,0.0,7.015283848286347e-05,-2.6518333078878043e-05,0.0
1788412647.8554466,0.049954332573876076,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2241165406943613,0.04995949962435931,0.0,8.675306817541026e-05,-2.299913900280087e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2241436537483782,0.04994885750934414,0.0,4.4444487261735555e-05,-1.8941087058056694e-05,0.0,-0.03,0.28522945202625577,0.35911822125813364,0.3667090959633182,0.34837364116515224,0.224124632142291,0.04995464058792478,0.0,7.015283848286347e-05,-2.6518333078878043e-05,0.0
1788412647.865475,0.049954042634175445,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2261161715671476,0.04995905702231984,0.0,8.108408200077073e-05,-2.5971031477896305e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.22614411885541613,0.04994882511845201,0.0,4.6134660104085734e-05,-1.642519359580652e-05,0.0,-0.03,0.2859223857902467,0.35621262230013057,0.36996209756582865,0.3514639926875372,0.2261245674347403,0.0499542457617545,0.0,6.724668474582252e-05,-2.7587768415883107e-05,0.0
1788412647.8754451,0.049954042634175445,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2261161715671476,0.04995905702231984,0.0,8.108408200077073e-05,-2.5971031477896305e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.22614411885541613,0.04994882511845201,0.0,4.6134660104085734e-05,-1.642519359580652e-05,0.0,-0.03,0.2859223857902467,0.35621262230013057,0.36996209756582865,0.3514639926875372,0.2261245674347403,0.0499542457617545,0.0,6.724668474582252e-05,-2.7587768415883107e-05,0.0
1788412647.8854494,0.049954042634175445,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2261161715671476,0.04995905702231984,0.0,8.108408200077073e-05,-2.5971031477896305e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.22614411885541613,0.04994882511845201,0.0,4.6134660104085734e-05,-1.642519359580652e-05,0.0,-0.03,0.2859223857902467,0.35621262230013057,0.36996209756582865,0.3514639926875372,0.2261245674347403,0.0499542457617545,0.0,6.724668474582252e-05,-2.7587768415883107e-05,0.0
1788412647.8954902,0.049954042634175445,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2261161715671476,0.04995905702231984,0.0,8.108408200077073e-05,-2.5971031477896305e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.22614411885541613,0.04994882511845201,0.0,4.6134660104085734e-05,-1.642519359580652e-05,0.0,-0.03,0.2859223857902467,0.35621262230013057,0.36996209756582865,0.3514639926875372,0.2261245674347403,0.0499542457617545,0.0,6.724668474582252e-05,-2.7587768415883107e-05,0.0
1788412647.9054744,0.04995390725567836,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.22811099638068105,0.049959025918345355,0.0,7.499688480508415e-05,-2.6862065360054582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2281395240834236,0.049948624756262404,0.0,4.7498708944354595e-05,-1.5652547170327824e-05,0.0,-0.03,0.28654579582398937,0.35319351040199387,0.3733661094095111,0.35469780393903555,0.22811959912140775,0.049954071092427325,0.0,6.390215097960145e-05,-2.816862000935491e-05,0.0
1788412647.9154325,0.04995390725567836,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.22811099638068105,0.049959025918345355,0.0,7.499688480508415e-05,-2.6862065360054582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2281395240834236,0.049948624756262404,0.0,4.7498708944354595e-05,-1.5652547170327824e-05,0.0,-0.03,0.28654579582398937,0.35319351040199387,0.3733661094095111,0.35469780393903555,0.22811959912140775,0.049954071092427325,0.0,6.390215097960145e-05,-2.816862000935491e-05,0.0
1788412647.9255571,0.04995390725567836,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.22811099638068105,0.049959025918345355,0.0,7.499688480508415e-05,-2.6862065360054582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2281395240834236,0.049948624756262404,0.0,4.7498708944354595e-05,-1.5652547170327824e-05,0.0,-0.03,0.28654579582398937,0.35319351040199387,0.3733661094095111,0.35469780393903555,0.22811959912140775,0.049954071092427325,0.0,6.390215097960145e-05,-2.816862000935491e-05,0.0
1788412647.9355829,0.04995390725567836,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.22811099638068105,0.049959025918345355,0.0,7.499688480508415e-05,-2.6862065360054582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2281395240834236,0.049948624756262404,0.0,4.7498708944354595e-05,-1.5652547170327824e-05,0.0,-0.03,0.28654579582398937,0.35319351040199387,0.3733661094095111,0.35469780393903555,0.22811959912140775,0.049954071092427325,0.0,6.390215097960145e-05,-2.816862000935491e-05,0.0
1788412647.9454603,0.04995373278732357,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2301095666387268,0.04995892282154174,0.0,7.579303535725775e-05,-2.66090588372722e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23013866338478492,0.04994840409535212,0.0,4.845266475841936e-05,-1.5847498247872904e-05,0.0,-0.03,0.2871025844718238,0.3500944636386739,0.3768857897798579,0.358041500290865,0.2301183661118624,0.04995387144507684,0.0,6.483091698061686e-05,-2.8371314491742683e-05,0.0
1788412647.9554296,0.04995373278732357,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2301095666387268,0.04995892282154174,0.0,7.579303535725775e-05,-2.66090588372722e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23013866338478492,0.04994840409535212,0.0,4.845266475841936e-05,-1.5847498247872904e-05,0.0,-0.03,0.2871025844718238,0.3500944636386739,0.3768857897798579,0.358041500290865,0.2301183661118624,0.04995387144507684,0.0,6.483091698061686e-05,-2.8371314491742683e-05,0.0
1788412647.965462,0.04995373278732357,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2301095666387268,0.04995892282154174,0.0,7.579303535725775e-05,-2.66090588372722e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23013866338478492,0.04994840409535212,0.0,4.845266475841936e-05,-1.5847498247872904e-05,0.0,-0.03,0.2871025844718238,0.3500944636386739,0.3768857897798579,0.358041500290865,0.2301183661118624,0.04995387144507684,0.0,6.483091698061686e-05,-2.8371314491742683e-05,0.0
1788412647.975462,0.04995373278732357,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2301095666387268,0.04995892282154174,0.0,7.579303535725775e-05,-2.66090588372722e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23013866338478492,0.04994840409535212,0.0,4.845266475841936e-05,-1.5847498247872904e-05,0.0,-0.03,0.2871025844718238,0.3500944636386739,0.3768857897798579,0.358041500290865,0.2301183661118624,0.04995387144507684,0.0,6.483091698061686e-05,-2.8371314491742683e-05,0.0
1788412647.985492,0.049953647958302816,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.232107917131712,0.04995899419117764,0.0,7.190956416034396e-05,-2.6517351096719254e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2321374041927249,0.04994815666428294,0.0,4.939401898063078e-05,-1.598607591434681e-05,0.0,-0.03,0.2875911338282466,0.34689416012033747,0.3805478307902117,0.3615204392507011,0.23211684655755863,0.04995379301944784,0.0,6.269179079658737e-05,-2.8557312147252034e-05,0.0
1788412647.9954784,0.049953647958302816,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.232107917131712,0.04995899419117764,0.0,7.190956416034396e-05,-2.6517351096719254e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2321374041927249,0.04994815666428294,0.0,4.939401898063078e-05,-1.598607591434681e-05,0.0,-0.03,0.2875911338282466,0.34689416012033747,0.3805478307902117,0.3615204392507011,0.23211684655755863,0.04995379301944784,0.0,6.269179079658737e-05,-2.8557312147252034e-05,0.0
1788412648.0054643,0.049953647958302816,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.232107917131712,0.04995899419117764,0.0,7.190956416034396e-05,-2.6517351096719254e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2321374041927249,0.04994815666428294,0.0,4.939401898063078e-05,-1.598607591434681e-05,0.0,-0.03,0.2875911338282466,0.34689416012033747,0.3805478307902117,0.3615204392507011,0.23211684655755863,0.04995379301944784,0.0,6.269179079658737e-05,-2.8557312147252034e-05,0.0
1788412648.0154288,0.049953647958302816,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.232107917131712,0.04995899419117764,0.0,7.190956416034396e-05,-2.6517351096719254e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2321374041927249,0.04994815666428294,0.0,4.939401898063078e-05,-1.598607591434681e-05,0.0,-0.03,0.2875911338282466,0.34689416012033747,0.3805478307902117,0.3615204392507011,0.23211684655755863,0.04995379301944784,0.0,6.269179079658737e-05,-2.8557312147252034e-05,0.0
1788412648.025463,0.04995364775928968,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2340972634442878,0.04995917901716799,0.0,6.811968002192744e-05,-2.6007344543818582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23412696698964716,0.0499479438287135,0.0,5.004469617919671e-05,-1.647388205960193e-05,0.0,-0.03,0.28800958586355907,0.34361129599819035,0.3843334498241923,0.3651167773329827,0.23410625971353174,0.04995382043198753,0.0,6.047771542421474e-05,-2.8559119577843675e-05,0.0
1788412648.0354314,0.04995364775928968,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2340972634442878,0.04995917901716799,0.0,6.811968002192744e-05,-2.6007344543818582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23412696698964716,0.0499479438287135,0.0,5.004469617919671e-05,-1.647388205960193e-05,0.0,-0.03,0.28800958586355907,0.34361129599819035,0.3843334498241923,0.3651167773329827,0.23410625971353174,0.04995382043198753,0.0,6.047771542421474e-05,-2.8559119577843675e-05,0.0
1788412648.0454652,0.04995364775928968,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2340972634442878,0.04995917901716799,0.0,6.811968002192744e-05,-2.6007344543818582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23412696698964716,0.0499479438287135,0.0,5.004469617919671e-05,-1.647388205960193e-05,0.0,-0.03,0.28800958586355907,0.34361129599819035,0.3843334498241923,0.3651167773329827,0.23410625971353174,0.04995382043198753,0.0,6.047771542421474e-05,-2.8559119577843675e-05,0.0
1788412648.0554307,0.04995364775928968,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2340972634442878,0.04995917901716799,0.0,6.811968002192744e-05,-2.6007344543818582e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23412696698964716,0.0499479438287135,0.0,5.004469617919671e-05,-1.647388205960193e-05,0.0,-0.03,0.28800958586355907,0.34361129599819035,0.3843334498241923,0.3651167773329827,0.23410625971353174,0.04995382043198753,0.0,6.047771542421474e-05,-2.8559119577843675e-05,0.0
1788412648.0654633,0.049953900462123745,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23608730180035659,0.049959758220250866,0.0,5.7917583533423345e-05,-2.5298926233162374e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23611682674198342,0.049947797923011635,0.0,5.041082147477782e-05,-1.711179172851629e-05,0.0,-0.03,0.28836040560233384,0.3402573308904219,0.38823173801855976,0.3688201511176318,0.23609622609712438,0.04995414524310873,0.0,5.396910807546206e-05,-2.8426984078441445e-05,0.0
1788412648.0754294,0.049953900462123745,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23608730180035659,0.049959758220250866,0.0,5.7917583533423345e-05,-2.5298926233162374e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23611682674198342,0.049947797923011635,0.0,5.041082147477782e-05,-1.711179172851629e-05,0.0,-0.03,0.28836040560233384,0.3402573308904219,0.38823173801855976,0.3688201511176318,0.23609622609712438,0.04995414524310873,0.0,5.396910807546206e-05,-2.8426984078441445e-05,0.0
1788412648.0854652,0.049953900462123745,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23608730180035659,0.049959758220250866,0.0,5.7917583533423345e-05,-2.5298926233162374e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23611682674198342,0.049947797923011635,0.0,5.041082147477782e-05,-1.711179172851629e-05,0.0,-0.03,0.28836040560233384,0.3402573308904219,0.38823173801855976,0.3688201511176318,0.23609622609712438,0.04995414524310873,0.0,5.396910807546206e-05,-2.8426984078441445e-05,0.0
1788412648.0955818,0.049953900462123745,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23608730180035659,0.049959758220250866,0.0,5.7917583533423345e-05,-2.5298926233162374e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.23611682674198342,0.049947797923011635,0.0,5.041082147477782e-05,-1.711179172851629e-05,0.0,-0.03,0.28836040560233384,0.3402573308904219,0.38823173801855976,0.3688201511176318,0.23609622609712438,0.04995414524310873,0.0,5.396910807546206e-05,-2.8426984078441445e-05,0.0
1788412648.1054661,0.04995436651898436,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23808544312551316,0.04996056778648713,0.0,4.899567131563253e-05,-2.3791100796198553e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2381144485844716,0.049947824139716254,0.0,5.012558648587184e-05,-1.8307617336330018e-05,0.0,-0.03,0.2886447427882051,0.3368343218581546,0.39224250386488907,0.3726303786716446,0.23809417793345175,0.0499547076307497,0.0,4.801861818612974e-05,-2.7948653595933503e-05,0.0
1788412648.115441,0.04995436651898436,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23808544312551316,0.04996056778648713,0.0,4.899567131563253e-05,-2.3791100796198553e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2381144485844716,0.049947824139716254,0.0,5.012558648587184e-05,-1.8307617336330018e-05,0.0,-0.03,0.2886447427882051,0.3368343218581546,0.39224250386488907,0.3726303786716446,0.23809417793345175,0.0499547076307497,0.0,4.801861818612974e-05,-2.7948653595933503e-05,0.0
1788412648.1255116,0.04995436651898436,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23808544312551316,0.04996056778648713,0.0,4.899567131563253e-05,-2.3791100796198553e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2381144485844716,0.049947824139716254,0.0,5.012558648587184e-05,-1.8307617336330018e-05,0.0,-0.03,0.2886447427882051,0.3368343218581546,0.39224250386488907,0.3726303786716446,0.23809417793345175,0.0499547076307497,0.0,4.801861818612974e-05,-2.7948653595933503e-05,0.0
1788412648.1355455,0.04995436651898436,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.23808544312551316,0.04996056778648713,0.0,4.899567131563253e-05,-2.3791100796198553e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2381144485844716,0.049947824139716254,0.0,5.012558648587184e-05,-1.8307617336330018e-05,0.0,-0.03,0.2886447427882051,0.3368343218581546,0.39224250386488907,0.3726303786716446,0.23809417793345175,0.0499547076307497,0.0,4.801861818612974e-05,-2.7948653595933503e-05,0.0
1788412648.1454651,0.04995481657718127,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24008955733321685,0.049961155636475955,0.0,4.869132020398622e-05,-2.2000442152056416e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2401180300148442,0.04994806731722762,0.0,4.927610997826348e-05,-1.9627137804324735e-05,0.0,-0.03,0.2888620600078412,0.3333501637045199,0.3963586263632472,0.3765406950450848,0.24009810208269683,0.04995522677784023,0.0,4.743982707474672e-05,-2.7244673569186428e-05,0.0
1788412648.1554282,0.04995481657718127,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24008955733321685,0.049961155636475955,0.0,4.869132020398622e-05,-2.2000442152056416e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2401180300148442,0.04994806731722762,0.0,4.927610997826348e-05,-1.9627137804324735e-05,0.0,-0.03,0.2888620600078412,0.3333501637045199,0.3963586263632472,0.3765406950450848,0.24009810208269683,0.04995522677784023,0.0,4.743982707474672e-05,-2.7244673569186428e-05,0.0
1788412648.1654863,0.04995481657718127,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24008955733321685,0.049961155636475955,0.0,4.869132020398622e-05,-2.2000442152056416e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2401180300148442,0.04994806731722762,0.0,4.927610997826348e-05,-1.9627137804324735e-05,0.0,-0.03,0.2888620600078412,0.3333501637045199,0.3963586263632472,0.3765406950450848,0.24009810208269683,0.04995522677784023,0.0,4.743982707474672e-05,-2.7244673569186428e-05,0.0
1788412648.1754968,0.04995481657718127,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24008955733321685,0.049961155636475955,0.0,4.869132020398622e-05,-2.2000442152056416e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2401180300148442,0.04994806731722762,0.0,4.927610997826348e-05,-1.9627137804324735e-05,0.0,-0.03,0.2888620600078412,0.3333501637045199,0.3963586263632472,0.3765406950450848,0.24009810208269683,0.04995522677784023,0.0,4.743982707474672e-05,-2.7244673569186428e-05,0.0
1788412648.185504,0.04995510492830748,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2420935770869233,0.04996134579770269,0.0,5.4212752005633425e-05,-2.1012957367128033e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.24212173428811332,0.04994843545226385,0.0,4.840061377470173e-05,-2.0247779860947668e-05,0.0,-0.03,0.28901185743685803,0.3298143343417548,0.40057084805794163,0.38054230565504454,0.24210201250335656,0.04995553353495588,0.0,5.0650756189625496e-05,-2.6686220699825164e-05,0.0
1788412648.1955194,0.04995510492830748,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2420935770869233,0.04996134579770269,0.0,5.4212752005633425e-05,-2.1012957367128033e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.24212173428811332,0.04994843545226385,0.0,4.840061377470173e-05,-2.0247779860947668e-05,0.0,-0.03,0.28901185743685803,0.3298143343417548,0.40057084805794163,0.38054230565504454,0.24210201250335656,0.04995553353495588,0.0,5.0650756189625496e-05,-2.6686220699825164e-05,0.0
1788412648.205505,0.04995510492830748,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2420935770869233,0.04996134579770269,0.0,5.4212752005633425e-05,-2.1012957367128033e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.24212173428811332,0.04994843545226385,0.0,4.840061377470173e-05,-2.0247779860947668e-05,0.0,-0.03,0.28901185743685803,0.3298143343417548,0.40057084805794163,0.38054230565504454,0.24210201250335656,0.04995553353495588,0.0,5.0650756189625496e-05,-2.6686220699825164e-05,0.0
1788412648.2154953,0.04995510492830748,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.2420935770869233,0.04996134579770269,0.0,5.4212752005633425e-05,-2.1012957367128033e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.24212173428811332,0.04994843545226385,0.0,4.840061377470173e-05,-2.0247779860947668e-05,0.0,-0.03,0.28901185743685803,0.3298143343417548,0.40057084805794163,0.38054230565504454,0.24210201250335656,0.04995553353495588,0.0,5.0650756189625496e-05,-2.6686220699825164e-05,0.0
1788412648.2254667,0.049955367539096206,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24408866646301078,0.04996150718465876,0.0,5.501945258681305e-05,-2.1094046661018763e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2441165644869426,0.049948795195477735,0.0,4.787898594676987e-05,-2.0008428130872946e-05,0.0,-0.03,0.2890941010362541,0.32622786995881586,0.4048797720212358,0.384635783420174,0.24409701555991625,0.04995580023715212,0.0,5.0960810571677744e-05,-2.6454929784097006e-05,0.0
1788412648.2354681,0.049955367539096206,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24408866646301078,0.04996150718465876,0.0,5.501945258681305e-05,-2.1094046661018763e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2441165644869426,0.049948795195477735,0.0,4.787898594676987e-05,-2.0008428130872946e-05,0.0,-0.03,0.2890941010362541,0.32622786995881586,0.4048797720212358,0.384635783420174,0.24409701555991625,0.04995580023715212,0.0,5.0960810571677744e-05,-2.6454929784097006e-05,0.0
1788412648.245503,0.049955367539096206,-0.019999999999999997,0.11,True,-0.03,0.12,0.0,1.0,0.95,0.24408866646301078,0.04996150718465876,0.0,5.501945258681305e-05,-2.1094046661018763e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.2441165644869426,0.049948795195477735,0.0,4.787898594676987e-05,-2.0008428130872946e-05,0.0,-0.03,0.2890941010362541,0.32622786995881586,0.4048797720212358,0.384635783420174,0.24409701555991625,0.04995580023715212,0.0,5.0960810571677744e-05,-2.6454929784097006e-05,0.0
